update_time,id,title,price,sale_count,comment_count,店名
2016/11/9,A38786813458,雅诗兰黛红石榴面霜 鲜养焕亮凝霜50ml 补水保湿滋养美容护肤,590,6827,859,雅诗兰黛
2016/11/9,A38832394031,雅诗兰黛爽肤水 盈润保湿竹粹水200ml 修护滋润 保湿亮肤,520,696,14,雅诗兰黛
2016/11/9,A38848279045,【11-11套装】雅诗兰黛小棕瓶面部精华30ml  修护精华露补水保湿,590,31673,3985,雅诗兰黛
2016/11/9,A39020223383,雅诗兰黛香水正品 欢沁淡香薰30ml/50ml  女士 持久淡香,640,670,65,雅诗兰黛
2016/11/9,A39041454506,【11-11预售】雅诗兰黛口红 倾慕唇膏套装 滋润补水女保湿不脱妆,300,11985,478,雅诗兰黛
2016/11/9,A39042419375,【11-11预售】雅诗兰黛 鲜亮焕采泡沫洁面乳 红石榴洗面奶套装,280,5073,0,雅诗兰黛
2016/11/9,A39046326315,【21日预售 拍下不发货】雅诗兰黛ANR特润修护肌透精华露30ml A,590,4086,543,雅诗兰黛
2016/11/9,A39077636217,【11-11预售】雅诗兰黛小棕瓶套装 特润修护精华露30ml 补水保湿,590,13765,182,雅诗兰黛
2016/11/9,A39449795950,【仅限11-11】雅诗兰黛眼部精华露 ANR眼部密集精华露15ml,560,7440,517,雅诗兰黛
2016/11/9,A39488472991,【11-11套装】雅诗兰黛小棕瓶眼霜 眼部精华霜15ml 补水淡化细纹,490,83778,12508,雅诗兰黛
2016/11/9,A39571199816,【11-11套装】雅诗兰黛小棕瓶眼霜+小棕瓶精华 补水滋养 淡化细纹,1080,13685,2357,雅诗兰黛
2016/11/9,A39822556416,【仅限11-11】雅诗兰黛女士 雅诗兰黛缪斯淡香氛 淡香水 双重香调,630,1780,125,雅诗兰黛
2016/11/9,A40156435965,雅诗兰黛化妆刷 粉底刷1号 BB刷 扁头 单支装 粉底液刷,350,107,8,雅诗兰黛
2016/11/9,A40174935000,雅诗兰黛化妆刷 腮红刷15号 大号 单支装,400,21,0,雅诗兰黛
2016/11/9,A40191441972,雅诗兰黛化妆刷 眼影刷25号 单支装,280,30,8,雅诗兰黛
2016/11/9,A40191509921,雅诗兰黛化妆刷 圆形蜜粉刷10号 散粉刷 大号 单支装,500,20,3,雅诗兰黛
2016/11/9,A40704735213,【11-11套装】雅诗兰黛红石榴套装 鲜活亮采面霜50ml+晚霜50ml,1210,6919,28,雅诗兰黛
2016/11/9,A40868935856,【11-11套装】雅诗兰黛红石榴入门套装 焕亮红石榴洁面+水+晚霜,220,12798,0,雅诗兰黛
2016/11/9,A40918089598,【11-11套装】雅诗兰黛小棕瓶入门套装 小棕瓶+眼霜+原生液 补水,305,13263,1854,雅诗兰黛
2016/11/9,A41038272995,雅诗兰黛眼影 花漾琉光三色眼影2g 多色 眼影盘 含眼影刷,430,210,7,雅诗兰黛
2016/11/9,A41371948435,【11-11预售】雅诗兰黛红石榴能量水套装 补水保湿排浊 提亮肤色,420,4070,118,雅诗兰黛
2016/11/9,A41373944401,【11-11抢先预售】雅诗兰黛套装小棕瓶精华30ml+眼霜15ml补水修护,1080,5529,64,雅诗兰黛
2016/11/9,A41765403448,【11-11预售】雅诗兰黛护肤套装 小棕瓶+眼霜+原生液 淡化细纹,2100,1418,1,雅诗兰黛
2016/11/9,A41798842642,【11-11套装】雅诗兰黛红石榴能量水+面霜+晚霜 补水保湿提亮滋养,1630,5297,223,雅诗兰黛
2016/11/9,A41826196227,【11-11预售】雅诗兰黛面部护肤套装 洁面+小棕瓶精华+小棕蜜,1580,1434,1,雅诗兰黛
2016/11/9,A41842394802,【11-11套装】雅诗兰黛晶透沁白淡斑精粹水+滋润霜 淡斑补水 滋润,1215,905,62,雅诗兰黛
2016/11/9,A41909508168,【11-11预售】雅诗兰黛 鲜亮焕采红石榴套装 能量水+日霜+晚霜,1630,4681,1,雅诗兰黛
2016/11/9,A41971604895,【11-11预售】雅诗兰黛  晶透沁白套装 淡斑精粹水+滋润霜  保湿,1215,409,0,雅诗兰黛
2016/11/9,A42153091021,【11-11抢先预售】雅诗兰黛小棕瓶眼霜15ml套装 淡化细纹黑眼圈,490,10062,2,雅诗兰黛
2016/11/9,A42302551887,【11-11套装】雅诗兰黛粉底液沁水粉底液30ml 补水保湿遮瑕不脱妆,520,13971,1814,雅诗兰黛
2016/11/9,A42303843520,雅诗兰黛遮瑕笔 润泽修颜明采笔2.2ml 遮瑕 高光提亮,320,616,71,雅诗兰黛
2016/11/9,A42354029173,雅诗兰黛蜜粉 臻透无痕蜜粉10g 定妆遮瑕 修饰毛孔,500,220,20,雅诗兰黛
2016/11/9,A42367957000,雅诗兰黛粉底 沁水粉底凝霜粉芯SPF20/PA++ 10g 保湿 遮瑕 防晒,450,184,4,雅诗兰黛
2016/11/9,A42368496731,雅诗兰黛眼影 花漾魅型五色眼影盘7g 多色 含眼影刷 干湿两用,520,490,60,雅诗兰黛
2016/11/9,A42385040442,雅诗兰黛粉盒 沁水粉底凝霜配套粉盒 空粉盒,150,98,1,雅诗兰黛
2016/11/9,A42387992524,雅诗兰黛眉笔 持妆塑形眉彩笔 双头双色眉笔 持久不晕染 易上色,260,1367,68,雅诗兰黛
2016/11/9,A42664441398,【11-11套装】雅诗兰黛面霜  多效智妍面霜50ml 滋润 提拉紧致,830,6558,656,雅诗兰黛
2016/11/9,A42671628346,【11-11抢先预售】雅诗兰黛小棕瓶精华30ml套装 保湿修护精华液,590,4204,564,雅诗兰黛
2016/11/9,A42972979952,雅诗兰黛颈霜 白金级奢宠紧颜颈霜50ml 提拉紧致 淡化颈纹,1300,79,5,雅诗兰黛
2016/11/9,A42973387512,雅诗兰黛白金面膜 白金级奢宠紧颜面膜75ml 补水紧致 免洗面膜,1200,268,18,雅诗兰黛
2016/11/9,A42974802003,雅诗兰黛睫毛膏 凝彩立体炫极睫毛膏01 6ml 纤长卷翘浓密大眼,330,124,21,雅诗兰黛
2016/11/9,A42978827269,雅诗兰黛白金面霜 白金级奢宠润养面霜50ml 滋润补水保湿女士,1700,73,4,雅诗兰黛
2016/11/9,A42978959435,【11-11套装】雅诗兰黛眼霜 白金奢宠紧颜眼霜 紧致补水淡化细纹,980,1044,118,雅诗兰黛
2016/11/9,A43022465129,雅诗兰黛白金乳液面霜 白金级奢宠紧颜乳霜50ml 保湿补水,2500,65,5,雅诗兰黛
2016/11/9,A43023125663,雅诗兰黛白金精华液 白金级奢宠紧颜精华露30ml 紧致淡化皱纹细纹,2500,64,6,雅诗兰黛
2016/11/9,A43025749921,雅诗兰黛白金洁面洗面奶 白金级保湿洁面乳125ml 控油深层清洁女,550,996,146,雅诗兰黛
2016/11/9,A43025785301,雅诗兰黛白金精华液 白金级蕴能双钻精华露25ml    补水保湿,3800,77,4,雅诗兰黛
2016/11/9,A43029097112,雅诗兰黛白金眼霜 白金级奢宠润养眼霜15ml 提拉紧致 淡化细纹,700,851,86,雅诗兰黛
2016/11/9,A43041368391,雅诗兰黛白金爽肤水 白金级奢宠紧颜精华水200ml 紧致保湿补水女,880,474,58,雅诗兰黛
2016/11/9,A43043484211,雅诗兰黛白金粉饼 双重润养白金级臻致焕采粉饼SPF16/PA+++ 遮瑕,800,244,40,雅诗兰黛
2016/11/9,A43044176335,雅诗兰黛白金眼霜 白金级紧颜眼部修护精华露15ml 淡化细纹 保湿,1080,405,40,雅诗兰黛
2016/11/9,A43047108919,雅诗兰黛白金粉底 白金级奢宠臻采粉底霜SPF15/PA++ 保湿遮瑕防晒,950,88,6,雅诗兰黛
2016/11/9,A43047156454,【11-11套装】 白金级奢宠臻采粉底液SPF15/PA+++ 遮瑕  防晒,950,1040,117,雅诗兰黛
2016/11/9,A43047184359,雅诗兰黛白金乳液面霜 白金级奢宠紧颜乳液75ml 保湿补水 紧致,2250,52,5,雅诗兰黛
2016/11/9,A43149872142,【11-11套装】雅诗兰黛 白金奢宠紧颜乳霜礼盒 保湿抗皱提亮肤色,2500,308,0,雅诗兰黛
2016/11/9,A43208259432,【11-11 套装】 白金级奢宠紧颜明眸套装 紧颜眼霜15ml 提拉紧致,980,673,82,雅诗兰黛
2016/11/9,A43227638164,雅诗兰黛白金淡斑水 白金级奢宠精华水200ml 保湿补水,880,534,70,雅诗兰黛
2016/11/9,A43227754385,雅诗兰黛面霜 白金级奢宠乳霜50ml 淡斑淡纹 保湿补水滋润,2600,120,15,雅诗兰黛
2016/11/9,A43502413713,【11-11套装】雅诗兰黛倾慕唇膏口红滋润补水保湿不脱妆 刘雯同款,300,30623,7873,雅诗兰黛
2016/11/9,A43752639204,雅诗兰黛精华 晶透沁白淡斑精华露30ml 淡斑淡印 补水保湿,830,4209,711,雅诗兰黛
2016/11/9,A43811937758,雅诗兰黛面霜 晶透沁白淡斑滋润霜50ml 保湿补水 滋润淡斑淡印,695,3671,357,雅诗兰黛
2016/11/9,A43811997253,雅诗兰黛爽肤水 晶透沁白淡斑精粹水200ml淡斑化妆水保湿补水,520,3512,463,雅诗兰黛
2016/11/9,A44318891850,雅诗兰黛防晒霜 晶透沁白防晒霜SPF30+30ml 防晒隔离补水保湿,520,2700,518,雅诗兰黛
2016/11/9,A44428485003,【仅限11-11】雅诗兰黛水光肌微精华面膜6片装 密集补水深层滋养,600,2915,199,雅诗兰黛
2016/11/9,A44970267423,雅诗兰黛粉饼盒 晶透沁白焕采粉饼空粉盒 配套粉饼盒 方便携带,150,747,155,雅诗兰黛
2016/11/9,A44974170616,雅诗兰黛粉饼 晶透沁白焕采粉饼SPF 25/PA+++ 遮瑕控油定妆防晒,430,643,115,雅诗兰黛
2016/11/9,A520283377825,雅诗兰黛红石榴双融乳液 鲜活亮采双萃液100ml 补水保湿提亮肤色,590,2119,297,雅诗兰黛
2016/11/9,A520440778594,【新上】雅诗兰黛防晒霜 白金级防晒隔离霜SPF30+/PA+++30ml,780,159,17,雅诗兰黛
2016/11/9,A520553253480,雅诗兰黛红石榴精华 鲜活亮采夜间密集精华露30ml 排浊提亮肤色,650,541,101,雅诗兰黛
2016/11/9,A520920608189,【仅限11-11】雅诗兰黛口红 倾慕液体唇膏 液态唇蜜 滋润丰型持久,250,1296,122,雅诗兰黛
2016/11/9,A520966991265,【仅限11-11】雅诗兰黛眼线笔 凝彩持妆眼线笔 多色 持久不晕染,220,437,57,雅诗兰黛
2016/11/9,A521036118361,【全新上市】雅诗兰黛香水 缪斯淡香氛-风尚格调 淡香持久 女士,890,320,42,雅诗兰黛
2016/11/9,A521528582364,雅诗兰黛精华 多维充盈紧塑精华30ml/50ml 充盈苹果肌提拉紧致,830,683,86,雅诗兰黛
2016/11/9,A521534165749,雅诗兰黛凝露 多维充盈紧塑凝露15ml充盈苹果肌 提拉紧致淡化细纹,580,81,7,雅诗兰黛
2016/11/9,A522544307880,【11-11预售】雅诗兰黛 臻彩盛宴礼盒 彩妆大套装,1080,1429,1,雅诗兰黛
2016/11/9,A522544627311,【11-11预售】雅诗兰黛小棕瓶眼霜套装 眼部精华霜15ml 补水保湿,490,44588,1109,雅诗兰黛
2016/11/9,A522559634246,【11-11预售】雅诗兰黛护肤套装 小棕瓶精华+眼霜 补水淡化细纹,1080,12792,173,雅诗兰黛
2016/11/9,A522560429591,【11-11套装】雅诗兰黛护肤原生液150ml+小棕瓶精华50ml+眼霜15ml,2100,723,17,雅诗兰黛
2016/11/9,A522562797102,【11-11套装】雅诗兰黛护肤小棕瓶精华50ml+多效智妍面霜50ml补水,1680,814,57,雅诗兰黛
2016/11/9,A522564744854,【11-11抢先预售】雅诗兰黛套装 小棕瓶精华50ml+赋活原生液150ml,1610,920,2,雅诗兰黛
2016/11/9,A522566832260,【11-11套装】雅诗兰黛肌透修护小棕瓶50ml保湿补水限量版小金瓶,850,7088,5,雅诗兰黛
2016/11/9,A522645736958,【新上】雅诗兰黛白金 白金级蕴能黑钻奢华面霜50ml 滋润提亮紧致,3800,23,3,雅诗兰黛
2016/11/9,A522670364989,【新上】雅诗兰黛白金 白金级蕴能黑钻奢华眼霜15ml 丰盈提拉紧致,2500,51,7,雅诗兰黛
2016/11/9,A523049180785,【11-11套装】雅诗兰黛小棕瓶30ml+原生液+多效智妍面霜 补水保湿,2180,331,0,雅诗兰黛
2016/11/9,A523054373396,【11-11单品搭配】雅诗兰黛晶透沁白套装 淡斑水+洁面+精华+霜,2395,291,0,雅诗兰黛
2016/11/9,A523116618765,【11-11单品搭配】雅诗兰黛套装小棕瓶精华50ml+多效智妍面霜50ml,1680,98,0,雅诗兰黛
2016/11/9,A523270690139,【11-11预售】雅诗兰黛套装 小棕瓶+原生液+多效智妍面霜 补水,2180,353,0,雅诗兰黛
2016/11/9,A523277402835,【11-11预售】雅诗兰黛 晶透沁白套装 洁面+精华露+精华水+面霜,2395,340,0,雅诗兰黛
2016/11/9,A523277460216,【11-11套装】雅诗兰黛小棕瓶精华50ml+原生液150ml 补水保湿修护,1610,116,0,雅诗兰黛
2016/11/9,A523280346866,【仅限11-11】雅诗兰黛弹性紧实滋润眼霜 提拉紧致淡化细纹,560,120,0,雅诗兰黛
2016/11/9,A523281561562,【21号预售  拍下不发货】   眼部精华霜15ml 提拉紧致 淡化细纹A,490,241,26,雅诗兰黛
2016/11/9,A523282841260,【11-11预售】雅诗兰黛 焕亮红石榴晚霜套装 滋润补水 排浊面膜,620,1120,49,雅诗兰黛
2016/11/9,A523283000049,【11-11套装】雅诗兰黛多效智妍面霜+智妍眼霜 深层滋养 提拉紧致,1380,853,36,雅诗兰黛
2016/11/9,A523288764543,【11-11预售】雅诗兰黛 沁水粉底液30ml套装 补水保湿 遮瑕不脱妆,520,1902,1,雅诗兰黛
2016/11/9,A523367323796,【11-11抢先预售】雅诗兰黛红石榴能量水+面霜+晚霜 排浊润养套装,1630,2780,2,雅诗兰黛
2016/11/9,A523368402322,【11-11套装】雅诗兰黛 白金级奢宠臻采粉底液 保湿遮瑕不脱妆,950,18,0,雅诗兰黛
2016/11/9,A523384950952,【11-11单品搭配】雅诗兰黛抗皱竹萃水+紧实眼霜套装 提拉紧致,1080,146,0,雅诗兰黛
2016/11/9,A523391694534,【11-11单品搭配】雅诗兰黛红石榴洁面+水+面霜+晚霜+精华,2560,96,0,雅诗兰黛
2016/11/9,A523394697642,【仅限11-11】雅诗兰黛口红 花漾倾慕唇膏 滋润补水不脱妆,300,133,3,雅诗兰黛
2016/11/9,A523394769001,【11-11预售】雅诗兰黛 红石榴套装 洁面+果萃水+面霜+晚霜+精华,2560,237,1,雅诗兰黛
2016/11/9,A523780666228,【仅限11-11】雅诗兰黛沁水粉底液30ml 遮瑕不脱妆,520,7,1,雅诗兰黛
2016/11/9,A523931721731,【11-11套装】雅诗兰黛 臻彩盛宴礼盒 彩妆大套装,1080,442,0,雅诗兰黛
2016/11/9,A523940392337,【11-11预售】雅诗兰黛红石榴套装 洁面+能量水+面霜+晚霜+唇膏,2160,174,0,雅诗兰黛
2016/11/9,A524164750552,雅诗兰黛白金套装 白金奢宠紧颜乳霜礼盒 滋润提拉,2500,368,50,雅诗兰黛
2016/11/9,A524212103948,【新品上市】雅诗兰黛 多效智妍面膜75ml 舒缓肌肤 润养赋活,680,275,51,雅诗兰黛
2016/11/9,A524240698074,【仅限11-11】雅诗兰黛多效智妍蕴养眼霜15ml 提拉紧致补水保湿,550,2311,497,雅诗兰黛
2016/11/9,A524576422919,雅诗兰黛口红 倾慕唇膏 丝绒系列 多色 滋润保湿持久,300,464,84,雅诗兰黛
2016/11/9,A524662822373,【新品上市】雅诗兰黛 白金级奢宠紧颜焕能凝乳霜 滋润提拉紧致,2500,22,6,雅诗兰黛
2016/11/9,A524679224873,【新品上市】雅诗兰黛 缪斯香氛 魅意浓情系列30/50/100ml,630,71,7,雅诗兰黛
2016/11/9,A524863483542,【11-11套装】雅诗兰黛小棕蜜精华油 肌透修护精萃蜜 补水保湿,680,1228,155,雅诗兰黛
2016/11/9,A525128660683,雅诗兰黛面霜 弹性紧实特润柔肤霜50ml 提拉紧致,830,752,149,雅诗兰黛
2016/11/9,A525659251505,【11-11套装】雅诗兰黛小棕瓶面膜贴4片/8片 模拟SPA 刘雯同款,680,1041,120,雅诗兰黛
2016/11/9,A525712840808,【11-11预售】雅诗兰黛小棕瓶精华50ml套装 补水保湿精华液小金瓶,850,3289,224,雅诗兰黛
2016/11/9,A525713364164,【11-11预售】雅诗兰黛护肤套装小棕瓶精华+多效智妍面霜修护滋养,1680,1516,39,雅诗兰黛
2016/11/9,A525726330192,【11-11预售】雅诗兰黛护肤套装 小棕瓶50ml+原生液150ml补水保湿,1610,907,1,雅诗兰黛
2016/11/9,A525788098564,【仅限11-11】雅诗兰黛红石榴鲜活亮采面霜 提亮肤色排浊润养,590,17,1,雅诗兰黛
2016/11/9,A525927391504,【仅限11-11】雅诗兰黛面霜 多效智妍面霜50ml 滋润保湿补水,830,31,0,雅诗兰黛
2016/11/9,A525927691885,【11-11预售】雅诗兰黛小棕蜜精华油 肌透修护精萃蜜套装 补水,680,316,58,雅诗兰黛
2016/11/9,A525982360985,【11-11预售】雅诗兰黛 红石榴面霜套装 提亮肤色 滋养补水保湿,590,1703,21,雅诗兰黛
2016/11/9,A526383253767,【11-11单品搭配】雅诗兰黛小棕瓶眼霜+修护精华套装 补水保湿,1080,14,0,雅诗兰黛
2016/11/9,A526977796478,【11-11套装】雅诗兰黛红石榴洁面+能量水+面霜套装 补水保湿滋养,1290,7002,2589,雅诗兰黛
2016/11/9,A527382126055,【11-11抢先预售】雅诗兰黛红石榴亮肤三步曲 洁面+水+面霜套装,1290,1443,2,雅诗兰黛
2016/11/9,A527567778591,雅诗兰黛乳液 晶透沁白淡斑乳液100ml 补水保湿 淡斑淡印,695,852,206,雅诗兰黛
2016/11/9,A527568130862,【新品】雅诗兰黛晶透沁白淡斑晚安膜8g 紧锁润白 滋润修护,530,435,163,雅诗兰黛
2016/11/9,A527568610408,【新品】雅诗兰黛面霜 晶透沁白淡斑特润霜50ml 保湿补水滋润,695,442,143,雅诗兰黛
2016/11/9,A527568906313,【新品】雅诗兰黛晶透沁白淡斑面膜6片装 密集修护牛奶面膜补水,710,340,90,雅诗兰黛
2016/11/9,A527660738908,雅诗兰黛眼霜 多维紧塑双层修护眼霜10ml  紧致提拉 补水,680,728,56,雅诗兰黛
2016/11/9,A528010743601,【测试链接 拍下不发货】雅诗兰黛套装 红石榴鲜活亮采面霜  A,590,203,1,雅诗兰黛
2016/11/9,A528060415997,雅诗兰黛眼霜 多效智妍蕴养眼霜15ml 提拉紧致 深透润泽 补水保湿,550,10,0,雅诗兰黛
2016/11/9,A528116701995,雅诗兰黛眼霜 弹性紧实柔肤眼霜15ml 提拉紧致淡化细纹补水,560,16,0,雅诗兰黛
2016/11/9,A528701653185,【新品上市】雅诗兰黛BB霜  晶透沁白修颜膏SPF 30/PA++ 遮瑕防晒,490,308,89,雅诗兰黛
2016/11/9,A529085064706,【仅限11-11】雅诗兰黛花漾倾慕唇彩唇釉5.8ml显色持久 滋润保湿,260,471,181,雅诗兰黛
2016/11/9,A529291811895,【新品首发】雅诗兰黛 炫黑造型双头眼线液笔 防水不晕染眼线笔,300,199,69,雅诗兰黛
2016/11/9,A529344699764,【新品首发】雅诗兰黛 倾慕单色眼影 显色不脱妆立体眼影24色可选,290,16,9,雅诗兰黛
2016/11/9,A529358605613,【新品首发】雅诗兰黛 花漾倾慕腮红 渐变腮红 立体塑型 持久保湿,450,217,69,雅诗兰黛
2016/11/9,A529359333135,【新品首发】雅诗兰黛炫黑造型睫毛底膏6ml 惊艳打底 一支三用,270,47,20,雅诗兰黛
2016/11/9,A529381136479,【新品首发】雅诗兰黛口红 花漾倾慕丰唇膏 玻尿酸持久保湿滋养,290,1023,425,雅诗兰黛
2016/11/9,A529418616469,雅诗兰黛粉底液 持妆无瑕液体粉盒 遮瑕持久保湿不脱妆,480,1747,593,雅诗兰黛
2016/11/9,A529517530154,【新品首发】雅诗兰黛花漾倾慕唇颊彩 两用唇颊棒 持久出色 唇膏,320,61,18,雅诗兰黛
2016/11/9,A530542339390,【仅限11-11】雅诗兰黛持妆粉底液30ml  轻薄持久不脱妆 补水保湿,420,3135,1443,雅诗兰黛
2016/11/9,A530593308358,【11-11单品】雅诗兰黛白金级奢宠紧颜眼霜 补水保湿淡化细纹,980,10,5,雅诗兰黛
2016/11/9,A531139713543,【超级粉丝卡】雅诗兰黛小棕瓶精华露7ml 补水保湿修护,110,801,315,雅诗兰黛
2016/11/9,A531443439633,【11-11预售】雅诗兰黛红石榴亮肤三步曲 洁面+水+面霜套装 保湿,1290,2811,272,雅诗兰黛
2016/11/9,A532597864728,【仅限11-11】雅诗兰黛小棕瓶面膜贴4片/8片 模拟SPA 刘雯同款,680,31,11,雅诗兰黛
2016/11/9,A534203791612,【新品首发】雅诗兰黛微精华喷雾75ml 保湿补水喷雾 爽肤水化妆水,580,323,150,雅诗兰黛
2016/11/9,A534685402544,【新品首发】雅诗兰黛微精华喷雾75ml 保湿补水喷雾 爽肤水化妆水,580,23,9,雅诗兰黛
2016/11/9,A535567986478,【仅限11-11】雅诗兰黛肌透修护洁面乳100ml 洗面奶清洁补水保湿,310,903,408,雅诗兰黛
2016/11/9,A535587823258,【仅限11-11】雅诗兰黛小棕瓶特润修护肌透精华露 补水保湿,590,9,2,雅诗兰黛
2016/11/9,A535601101778,【新品首发】雅诗兰黛洁面 肌透修护洁颜膏70ml 清洁卸妆清洁,390,293,133,雅诗兰黛
2016/11/9,A536282247430,【全新上市】雅诗兰黛香水 缪斯淡香氛-粉漾柔情 淡香持久 女士,550,20,5,雅诗兰黛
2016/11/9,A537997511648,【新品首发】雅诗兰黛  真我光采保湿饰底乳30ml 遮瑕隔离,380,189,84,雅诗兰黛
2016/11/9,A538001003307,【仅限11-11】雅诗兰黛 真我光采轻透润唇蜜 保湿滋润不脱色,200,806,452,雅诗兰黛
2016/11/9,A538076386623,【仅限11-11】雅诗兰黛真我光采唇颊彩 一笔两用 持久保湿 不脱色,220,248,144,雅诗兰黛
2016/11/9,A538106886248,【11-11套装】雅诗兰黛面霜  多效智妍精华霜75ml 滋润保湿补水,920,427,211,雅诗兰黛
2016/11/9,A538157684772,【新品上市】雅诗兰黛  真我光采明眸持妆饰底乳15ml,380,31,19,雅诗兰黛
2016/11/9,A538201452665,【新品首发】雅诗兰黛精华胶囊密集修护滋养提拉紧致小棕豆精华液,1060,158,72,雅诗兰黛
2016/11/9,A538364889980,【新品上市】雅诗兰黛乳液 多效智妍美肌修颜乳30ml  保湿遮瑕,600,92,47,雅诗兰黛
2016/11/9,A539048163116,雅诗兰黛 红石榴鲜亮焕采泡沫洁面乳 60ml,130,1391,538,雅诗兰黛
2016/11/9,A539114881019,【11-11预售】雅诗兰黛 小棕瓶密集修护肌透面膜贴套装 刘雯同款,680,241,0,雅诗兰黛
2016/11/9,A539172137841,雅诗兰黛  鲜活亮采果萃水（滋润型）100ml,210,417,148,雅诗兰黛
2016/11/9,A539207548932,【11-11单品搭配】雅诗兰黛小棕瓶精华+洁面+小棕蜜补水修护套装,1580,9,4,雅诗兰黛
2016/11/9,A539342138764,【仅限11-11】雅诗兰黛小棕瓶眼霜15ml 保湿补水淡化细纹,490,19,3,雅诗兰黛
2016/11/9,A539385216175,【仅限11-11】雅诗兰黛  真我光采轻透润唇蜜,200,3,2,雅诗兰黛
2016/11/9,A539794795152,【11-11预售】雅诗兰黛套装  多效智妍精华霜+智妍眼霜 深层滋养,1470,386,0,雅诗兰黛
2016/11/9,A539795917381,【11-11预售】雅诗兰黛多效智妍套装 面霜+眼霜 深层滋润补水保湿,1380,499,1,雅诗兰黛
2016/11/9,A539796441122,【11-11预售新品】雅诗兰黛多效智妍精华霜75ml套装 深层滋养面霜,920,627,0,雅诗兰黛
2016/11/9,A539901564305,【11-11抢先预售】雅诗兰黛红石榴面霜50ml套装 深层滋养提亮肤色,590,436,2,雅诗兰黛
2016/11/9,A539914603028,【11-11抢先预售】雅诗兰黛小棕瓶精华+多效智妍面霜套装修护滋养,1680,866,2,雅诗兰黛
2016/11/9,A539915052812,【11-11抢先预售】雅诗兰黛小棕瓶精华+原生液+眼霜面部护理套装,2100,378,2,雅诗兰黛
2016/11/9,A539916267005,【11-11抢先预售】雅诗兰黛彩妆套装 沁水粉底液30ml补水保湿遮瑕,520,796,2,雅诗兰黛
2016/11/9,A539916847574,【11-11抢先预售】雅诗兰黛修护套装 小棕瓶精华+洁面乳+小棕蜜,1580,157,2,雅诗兰黛
2016/11/9,A539957654724,【11-11套装】雅诗兰黛 白金洁面乳+紧颜精华水,1430,0,0,雅诗兰黛
2016/11/9,A540275683389,【11-11套装】雅诗兰黛 白金洁面乳+紧颜精华水 淡斑修护补水保湿,1430,0,0,雅诗兰黛
2016/11/9,A540750320872,【11-11单品搭配】雅诗兰黛套装 小棕瓶+红石榴滋润水+面霜+晚霜,2220,0,0,雅诗兰黛
2016/11/9,A540753912276,【仅限11-11】雅诗兰黛洗面奶红石榴泡沫洁面乳125ml清洁补水保湿,280,15,2,雅诗兰黛
2016/11/9,A540754340571,【仅限11-11】雅诗兰黛面霜 多效智妍精华霜 深层滋养补水保,920,1,0,雅诗兰黛
2016/11/9,A540761117987,【仅限11-11】雅诗兰黛小棕蜜精华油 肌透修护精萃蜜补水保湿,680,1,0,雅诗兰黛
2016/11/9,A540762061812,【仅限11-11】雅诗兰黛鲜活焕亮红石榴晚霜50ml 滋润排浊面膜,620,5,0,雅诗兰黛
2016/11/9,A540763203806,【11-11单品搭配】雅诗兰黛原生液+多效智妍面霜套装 深层滋养,1590,1,0,雅诗兰黛
2016/11/9,A540763215494,【11-11单品搭配】雅诗兰黛套装 多效智妍面霜+智妍眼霜+小棕瓶,2230,0,0,雅诗兰黛
2016/11/9,A540763583734,【11-11单品搭配】雅诗兰黛套装 小棕瓶洁面+原生液+精华+眼霜,2150,0,0,雅诗兰黛
2016/11/9,A540764362989,【仅限11-11】雅诗兰黛果萃水 红石榴能量水200ml 滋润型,420,4,0,雅诗兰黛
2016/11/9,A540767010493,【11-11单品搭配】雅诗兰黛套装 红石榴水+面霜+晚霜 排浊润养,1630,1,0,雅诗兰黛
2016/11/9,A540767411257,【11-11单品搭配】雅诗兰黛套装小棕瓶精华+眼霜+原生液 补水修护,2100,0,0,雅诗兰黛
2016/11/9,A540768531854,【11-11单品搭配】雅诗兰黛红石榴套装 洁面+能量水+面霜补水保湿,1290,5,0,雅诗兰黛
2016/11/9,A541110174938,【11-11套装】雅诗兰黛小棕瓶精华胶囊 小棕豆60粒+小棕瓶7ml套装,1170,4,0,雅诗兰黛
2016/11/9,A541125827453,【新品上市】雅诗兰黛  白金级蕴能黑钻焕肤面膜50ml 滋养提亮,3000,0,0,雅诗兰黛
2016/11/9,A541166924219,【新品上市】雅诗兰黛 持妆塑型眉胶笔 马拉松眉笔 唐嫣同款,250,6,0,雅诗兰黛
2016/11/9,A541243661620,【11-11单品搭配】雅诗兰黛小棕瓶精华+原生液+智妍面霜 修护滋养,2180,0,0,雅诗兰黛
2016/11/9,A541250570747,【11-11单品搭配】雅诗兰黛小棕瓶精华50ml+肌初赋活原生液150ml,1610,0,0,雅诗兰黛
2016/11/9,A541250962225,【11-11单品搭配】雅诗兰黛多效智妍面霜50ml+眼霜15ml 深层滋养,1380,0,0,雅诗兰黛
2016/11/9,A541394963739,【11-11套装】雅诗兰黛 小棕瓶30ml+红石榴洁面+精华水+面霜套装,1880,0,0,雅诗兰黛
2016/11/9,A541422691226,【11-11套装】雅诗兰黛 小棕瓶50ml金瓶装+智妍面霜+修护洁面套装,1990,0,0,雅诗兰黛
2016/11/9,A541469325559,雅诗兰黛 小棕瓶精华75ml,1080,0,0,雅诗兰黛
